 ms_accelerometer_x, ms_accelerometer_y, ms_accelerometer_z,outcome
0.16430666,0.3305664,0.91577154,0
0.21435547,0.13134766,0.8376465,0
0.23706055,0.08642578,0.7270508,0
0.23706055,0.08642578,0.7270508,0
0.66821295,0.13085938,0.7067871,0
0.5253906,0.04199219,0.6386719,0
0.51464844,0.08764649,0.6291504,0
0.42993164,-0.024414063,0.6657715,0
0.78637695,0.23144531,0.38232422,0
0.8100586,-0.044433594,0.3483887,0
0.7194825,-0.37353516,0.44970703,0
0.9311524,-0.4255371,0.33740237,0
1.1342773,-0.23168947,0.2463379,0
1.1520996,-0.31298828,0.32714847,0
1.1411133,-0.45825198,0.35644534,0
1.1018066,-0.36914063,0.392334,0
1.0095215,-0.390625,0.30078128,0
0.9133301,-0.35913086,0.21728516,0
0.9951172,-0.36694336,0.3117676,0
0.98706055,-0.42919922,0.23315431,0
0.7744141,-0.36010745,0.4318848,0
0.93896484,-0.47338867,0.20947266,0
0.9814453,-0.39770508,0.14379883,0
0.8977051,-0.7548828,0.107666016,0
0.8977051,-0.7548828,0.107666016,0
0.9077149,-0.49902344,-0.1640625,0
0.7436524,-0.90917975,-0.119873054,0
0.9277344,-0.50756836,-0.049560547,0
0.53930664,-0.66625977,-0.10131836,0
0.4248047,-0.83618164,0.043945313,0
0.46606445,-0.59350586,0.08178712,0
0.51464844,-0.5979004,0.024169922,0
0.5029297,-0.782959,-0.54052734,0
0.6743164,-0.61474615,-0.46972656,0
0.5397949,-0.94311523,-0.77319336,0
0.5463867,-0.86596686,-0.828125,0
0.6459961,-0.7070313,-0.7578125,0
0.6459961,-0.7070313,-0.7578125,0
0.737793,-0.64453125,-0.3642578,0
0.8710938,-0.75268555,-0.3820801,0
0.958252,-0.74511725,-0.21386719,0
0.9509278,-0.8005371,-0.19482422,0
0.96337897,-0.6977539,-0.24023438,0
0.9411621,-0.7277832,-0.23925781,0
0.9411621,-0.7277832,-0.23925781,0
0.86279297,-0.58618164,-0.08520508,0
0.82836914,-0.53881836,0.030761719,0
0.7770996,-0.40356445,-0.013427735,0
0.76928717,-0.40063477,-0.009521484,0
0.7038574,-0.25830078,0.022216797,0
0.6171875,-0.31958008,-0.03833008,0
0.6689454,-0.1887207,0.006103516,0
0.6921387,-0.10668946,0.028564453,0
0.72802734,-0.1459961,-0.001708984,0
0.72167975,-0.17358398,-0.015136719,0
0.7663575,-0.118652344,-0.03051758,0
0.8691406,-0.08154297,0.024414063,0
0.8691406,-0.08154297,0.024414063,0
0.8691406,-0.08154297,0.024414063,0
0.8984375,-0.092773445,0.03833008,0
0.8278809,-0.13549805,0.053466797,0
0.8278809,-0.13549805,0.053466797,0
0.85253906,-0.08129883,0.057128906,0
0.88305664,-0.08959961,0.057128906,0
0.99340826,-0.13378906,0.04296875,0
0.99340826,-0.13378906,0.04296875,0
0.94262695,0.016845703,0.092773445,0
0.94262695,0.016845703,0.092773445,0
0.86523443,0.05419922,0.25439453,0
0.8935547,0.058837894,0.25634766,0
0.9111328,-0.09423829,0.1789551,0
0.9030762,-0.10742188,0.18383789,0
0.9030762,-0.10742188,0.18383789,0
0.9030762,-0.10742188,0.18383789,0
0.9030762,-0.10742188,0.18383789,0
0.9030762,-0.10742188,0.18383789,0
0.9003907,-0.103271484,0.2060547,0
0.9003907,-0.103271484,0.2060547,0
0.9003907,-0.103271484,0.2060547,0
0.9003907,-0.103271484,0.2060547,0
0.92236334,-0.07812501,0.23144531,0
0.93725586,-0.061279297,0.24023438,0
0.9279785,-0.02734375,0.27026367,0
0.9724121,0.005859375,0.23046875,0
1.0510254,0.009277344,0.21801758,0
0.97314453,0.06958008,0.15771486,0
1.0009766,0.024414063,0.14550781,0
1.0200195,0.00390625,0.140625,0
1.0349121,0.004882813,0.13623047,0
0.9172364,0.03491211,0.19555664,0
0.9172364,0.03491211,0.19555664,0
0.8879395,-0.016113281,0.18676758,0
0.8879395,-0.016113281,0.18676758,0
0.89990234,-0.07470703,0.24047853,0
0.89990234,-0.07470703,0.24047853,0
0.89990234,-0.07470703,0.24047853,0
0.89697266,0.002685547,0.24291992,0
0.8935547,0.033203125,0.25,0
0.90600586,0.072509766,0.2697754,0
0.93652344,0.07519532,0.25683594,0
0.93554693,0.043457035,0.25439453,0
0.9584961,0.07421875,0.22924805,0
0.98291016,0.025878906,0.24804688,0
1.0498047,-0.040039063,0.25805664,0
1.1965332,0.049804688,0.29711914,0
0.98242193,0.040283203,0.20581055,0
1.0808105,-0.030761719,0.12792969,0
1.1508789,-0.005371094,0.0690918,0
1.0466309,-0.013671875,0.06689453,0
0.8674317,0.03881836,-0.03930664,0
0.9914551,0.044677734,-0.10595704,0
0.98583984,0.02246094,-0.11450195,0
0.8776856,0.068603516,-0.14453125,0
0.85864264,0.16601563,-0.18286133,0
0.8691406,0.15576172,-0.14111328,0
0.89282227,0.2277832,-0.14575195,0
0.8779297,0.2211914,-0.04931641,0
0.8840332,0.24731445,0.039062504,0
0.876709,0.20654297,0.14135742,0
0.8615723,0.14233398,0.19677734,0
0.64770514,0.1105957,0.21704103,0
0.5629883,0.19238281,0.2524414,0
0.5175781,0.23632813,0.2836914,0
0.34814453,0.1484375,0.25073242,0
0.4553223,0.19995117,0.18139648,0
0.52075195,0.15454102,0.18457031,0
0.52075195,0.15454102,0.18457031,0
0.236084,0.087890625,0.089111336,1
0.23120117,0.4121094,0.26171875,1
0.35083008,0.4609375,0.02734375,1
0.35083008,0.4609375,0.02734375,1
0.35083008,0.4609375,0.02734375,1
0.18164063,0.4321289,-0.26513672,1
0.18164063,0.4321289,-0.26513672,1
-0.010986328,0.5385742,-0.51049805,1
-0.010986328,0.5385742,-0.51049805,1
-0.17651367,0.16479492,-0.4450684,1
-0.17651367,0.16479492,-0.4450684,1
2.192871,3.4262695,-2.685791,1
2.192871,3.4262695,-2.685791,1
0.7194825,2.834961,-8,1
0.7194825,2.834961,-8,1
0.10131836,0.079833984,-0.8210449,1
0.10131836,0.079833984,-0.8210449,1
-0.33398438,1.1933594,-1.3271484,1
-0.07104492,0.59155273,-0.8215332,1
-0.22314453,-0.13574219,-0.7143555,1
-0.22314453,-0.13574219,-0.7143555,1
-0.14794922,0.42700195,-0.6789551,1
-0.13305664,0.22216798,-0.65185547,1
-0.19458008,0.51586914,-0.92968756,1
-0.16308594,0.4790039,-1.0820313,1
-0.17749025,0.5715332,-1.0251465,0
-0.13964844,0.4619141,-0.9111328,0
-0.056884766,0.35229492,-0.7519531,0
-0.023925783,0.4272461,-0.857666,0
-0.06958008,0.5036621,-1.0703125,0
-0.06958008,0.5036621,-1.0703125,0
0.014892579,0.3081055,-0.91870123,0
-0.068359375,0.36450198,-0.89624023,0
-0.12280274,0.4187012,-0.95336914,0
-0.12768555,0.43334964,-0.9604493,0
-0.12402344,0.44970703,-0.96557623,0
-0.09692383,0.4741211,-0.9387207,0
-0.09692383,0.4741211,-0.9387207,0
-0.11181641,0.46826172,-0.9345703,0
-0.110839844,0.3935547,-0.9282227,0
-0.119384766,0.37329105,-0.94018555,0
-0.119628906,0.38793948,-0.9345703,0
-0.11401368,0.39086917,-0.9387207,0
-0.10498047,0.39135742,-0.94018555,0
-0.08959961,0.4104004,-0.92700195,0
-0.08520508,0.4020996,-0.9179688,0
-0.11840821,0.43652344,-0.9013672,0
-0.11840821,0.44848633,-0.92700195,0
-0.10205078,0.45654297,-0.9489746,0
-0.08227539,0.4685059,-0.9543457,0
-0.072753906,0.49023438,-0.91625977,0
-0.07885743,0.51904297,-0.8796387,0
-0.07885743,0.51904297,-0.8796387,0
-0.14624023,0.5830078,-0.84252936,0
-0.09082031,0.56640625,-0.8137207,0
-0.15673828,0.5734863,-0.75463873,0
-0.12963867,0.64843756,-0.7304688,0
-0.048828125,0.65209967,-0.796875,0
0.015380859,0.7172852,-0.7810059,0
-0.06762695,0.8178711,-0.76293945,0
-0.054443363,0.9885254,-0.8120117,0
-0.1875,0.95971686,-0.24194337,0
-0.120605476,0.94555664,-0.18798828,0
-0.15722656,0.91284186,0.09570313,0
-0.20361328,0.9216309,0.1760254,0
-0.15649414,0.9987793,0.03149414,0
-0.11206055,0.9135743,0.3754883,0
-0.11743164,0.9250488,0.35595703,0
0.026123049,1.0019531,0.2932129,0
0.068603516,0.95874023,0.41308594,0
0.08520508,0.93261725,0.4685059,0
0.15600586,0.831543,0.529541,0
0.19921875,0.69897467,0.74780273,0
0.1538086,0.6525879,0.7133789,0
0.12036133,0.36010745,0.92968756,0
0.18139648,0.22875978,0.9067383,0
0.15673828,0.07788086,0.81933594,0
0.43627933,0.081054695,0.81640625,0
0.30395508,0.26489258,0.4169922,0
0.20581055,0.25585938,0.3747559,0
0.20581055,0.25585938,0.3747559,0
0.8212891,0.3044434,0.703125,0
0.9150391,0.09472656,0.3408203,0
0.76855475,-0.20385744,0.48266602,0
0.94311523,0.0637207,0.6225586,0
0.911377,-0.2644043,0.3586426,0
1.1074219,-0.2697754,0.36010745,0
1.065918,-0.35644534,0.3051758,0
0.94946295,-0.3173828,0.3886719,0
1.0112305,-0.41259766,0.2553711,0
1.0932617,-0.2578125,0.345459,0
0.6904297,-0.43066406,0.03955078,0
0.86328125,-0.30883792,0.57543945,0
1.0725098,-0.3449707,0.28198242,0
1.0383301,-0.48779297,0.27075195,0
0.98657227,-0.61401373,0.31347656,0
1.0944824,-0.66137695,0.37573242,0
0.84252936,-0.19458008,-0.12548828,0
0.79248047,-0.90625006,-0.15698244,0
0.7470703,-1.1523438,0.14453125,0
0.7832032,-0.3813477,-0.24609375,0
0.7832032,-0.3813477,-0.24609375,0
0.54956055,-0.40917972,0.10839844,0
0.36596683,-0.63159186,0.19335938,0
0.296875,-0.9855957,0.18579102,0
0.38623047,-0.9255371,-0.004394531,0
0.87255865,-0.7473145,-0.50024414,0
0.709961,-0.63549805,-0.6704102,0
0.6389161,-0.75170904,-0.7397461,0
0.6574707,-0.6672363,-0.5036621,0
0.6999512,-0.6367188,-0.3615723,0
0.7209473,-0.79272467,-0.32226563,0
0.7971192,-0.7038574,-0.1784668,0
0.9213867,-0.66503906,0.08862305,0
0.921875,-0.7832032,0.08569336,0
1.1677246,-0.69458014,0.12231445,0
1.1970215,-0.5546875,0.04125977,0
1.1452637,-0.6101074,0.07910156,0
0.9450684,-0.70458984,0.019531252,0
0.90722656,-0.532959,0.03759766,0
0.8264161,-0.33691406,0.023193361,0
0.80566406,-0.32958984,0.019531252,0
0.6335449,-0.2229004,0.068847656,0
0.57836914,-0.2680664,0.064453125,0
0.59936523,-0.19116211,0.063964844,0
0.6772461,-0.06298828,0.110839844,0
0.6535645,-0.046386722,0.10253906,0
0.67187506,-0.05371094,0.09692383,0
0.6867676,-0.033691406,0.08569336,0
0.77978516,0.048095703,0.12597656,0
0.8337403,0.0546875,0.12231445,0
0.84375,0.03564453,0.0703125,0
0.8327637,0.044189457,0.06665039,0
0.81909186,0.037109375,0.068359375,0
0.9394531,0.01879883,0.057617188,0
0.99658203,0.004394531,0.037353516,0
1.0710449,-0.008300781,0.03759766,0
1.0710449,-0.008300781,0.03759766,0
1.2509766,-0.004638672,0.13769531,0
1.2145996,-0.056152344,0.1171875,0
0.8942871,0.020996096,0.2524414,0
0.8876953,0.041503906,0.28710938,0
0.9584961,0.026123049,0.3305664,0
0.9206543,0.018310547,0.31542972,0
0.82373047,0.000488281,0.2536621,0
0.7670899,0.052490234,0.23803711,0
0.8178711,0.09375,0.32592773,0
0.8732911,0.10961915,0.21533203,0
0.8732911,0.10961915,0.21533203,0
0.90551764,0.11035157,0.18334962,0
0.90551764,0.11035157,0.18334962,0
0.9321289,0.13427734,0.17749025,0
0.93725586,0.1508789,0.18066406,0
0.93725586,0.1508789,0.18066406,0
0.93725586,0.1508789,0.18066406,0
0.93725586,0.1508789,0.18066406,0
0.93725586,0.1508789,0.18066406,0
0.95043945,0.16650392,0.1772461,0
0.95043945,0.16650392,0.1772461,0
0.9956055,0.16650392,0.1616211,0
0.9956055,0.16650392,0.1616211,0
1.0837402,0.17260742,0.14233398,0
1.0341797,0.1760254,0.10131836,0
1.0341797,0.1760254,0.10131836,0
1.0341797,0.1760254,0.10131836,0
1.052002,0.25048828,0.10546875,0
0.90600586,0.18359375,0.1274414,0
0.9956055,0.122558594,0.12866211,0
1.0146484,0.109375,0.12988281,0
1.0222168,0.09448242,0.12695313,0
1.012207,0.085449226,0.12646484,0
0.98779297,0.08569336,0.13891602,0
0.9978028,0.07446289,0.12988281,0
1.0410156,0.038085938,0.11425781,0
1.173584,0.010498048,0.11450195,0
1.28125,-0.03564453,0.1027832,0
1.1293945,0.010742188,0.0859375,0
1.0446777,0.052734375,0.119873054,0
1.0446777,0.052734375,0.119873054,0
0.8449707,0.09423829,0.13183594,0
0.76928717,0.0456543,0.10864258,0
0.83251953,0.040771484,0.1262207,0
0.91674805,0.012939453,0.14526367,0
0.9619141,0.004638672,0.13720703,0
0.98706055,-0.000488281,0.119628906,0
0.95703125,0.03100586,0.13964844,0
0.8786621,0.036865234,0.16894531,0
0.8786621,0.036865234,0.16894531,0
0.87890625,0.02246094,0.15209961,0
0.8732911,0.046386722,0.18603516,0
0.8679199,0.037109375,0.19213869,0
0.8691406,0.063964844,0.19873048,0
0.90600586,0.11840821,0.2294922,0
0.92993164,0.14135742,0.25097656,0
0.92871094,0.123046875,0.26000977,0
0.9316406,0.12963867,0.25268555,0
0.9516602,0.13232422,0.24902344,0
1.0966797,0.15014648,0.31860352,0
0.9743653,0.19506837,0.25878906,0
0.99267584,0.1213379,0.20117188,0
0.90527344,0.16235352,0.2241211,0
0.696045,0.18115236,0.23779297,0
0.6347656,0.12695313,0.20483398,0
0.63916016,0.14697266,0.2492676,1
0.6254883,0.31250003,0.37939453,1
0.62597656,0.38452148,0.3972168,1
0.6733399,0.3381348,0.45458987,1
0.7041016,0.4321289,0.40893555,1
0.6152344,0.5209961,0.42993164,1
0.5900879,0.63818365,0.42871094,1
0.3713379,0.31884766,-0.15429688,1
0.30004886,0.17773438,-0.2121582,1
0.2800293,0.39086917,-0.34960938,1
0.055664063,0.2258301,-0.6086426,1
0.11767579,0.009521484,-0.94677734,1
1.0605469,0.8305664,-0.93359375,1
0.071777344,2.970459,-5.4543457,1
3.4104006,0.62231445,-2.602295,1
-0.54589844,1.5759279,-1.2019043,1
-0.68432623,1.6618652,-0.5786133,1
-1.0830078,1.5380859,-0.06103516,1
-0.54589844,0.32836914,0.27392578,1
-0.54589844,0.32836914,0.27392578,1
-0.11840821,0.6191407,-0.65600586,1
-0.21166992,0.59350586,-0.76855475,1
-0.16845703,0.45996094,-0.86303717,1
-0.19897461,0.43701175,-0.89697266,1
-0.27490234,0.472168,-0.91625977,1
-0.2043457,0.43359375,-0.8347168,0
-0.21777345,0.4020996,-0.86328125,0
-0.23706055,0.3737793,-0.9311524,0
-0.23022462,0.30566406,-0.9008789,0
-0.27368164,0.33032227,-0.9018555,0
-0.2548828,0.39111328,-0.8713379,0
-0.32177734,0.4580078,-0.8984375,0
-0.2956543,0.42504883,-0.8276367,0
-0.23925781,0.42333984,-0.86328125,0
-0.26342773,0.50561523,-0.88256836,0
-0.23950195,0.49414065,-0.8212891,0
-0.21582031,0.52441406,-0.8671875,0
-0.20703125,0.5131836,-0.8708496,0
-0.2109375,0.5029297,-0.85375977,0
-0.2084961,0.49365234,-0.8613281,0
-0.19628906,0.486084,-0.8564454,0
-0.2121582,0.4985352,-0.8608399,0
-0.22729494,0.4919434,-0.8447266,0
-0.2084961,0.5070801,-0.8833008,0
-0.23681642,0.5109863,-0.8403321,0
-0.21679688,0.52734375,-0.95654297,0
-0.2512207,0.5085449,-0.84936523,0
-0.27001953,0.4892578,-0.82373047,0
-0.37109378,0.36987305,-0.74218756,0
-0.37109378,0.36987305,-0.74218756,0
-0.19018555,0.93627936,-0.8625488,0
-0.19921875,0.97680664,-0.41381836,0
-0.08203125,1.0375977,-0.20678712,0
-0.15209961,0.94653326,-0.36962894,0
-0.03149414,0.9226074,-0.11425781,0
-0.005126953,0.8781738,-0.1237793,0
-0.081054695,1.0493164,-0.32543945,0
0.18432617,1.0822754,-0.06689453,0
0.17309572,1.0036621,-0.15112306,0
0.1723633,1.0566406,-0.17797852,0
0.2492676,1.0458984,-0.008544922,0
0.28173828,1.0524902,-0.2109375,0
0.35937503,1.0935059,-0.15844728,0
0.4084473,1.1123047,-0.031982422,0
0.38916016,1.0969238,0.028564453,0
0.4282227,1.227295,0.09741211,0
0.35546875,1.140625,0.005859375,0
0.28881836,0.78515625,0.19311523,0
0.13842773,1.2084961,0.2355957,0
0.1994629,1.1074219,0.30541992,0
-0.060546875,0.77856445,0.39575195,0
-0.084472656,0.60546875,0.5109863,0
-0.046142578,0.42285156,0.79248047,0
0.016845703,0.38452148,0.81152344,0
0.20898439,0.15283203,0.49316406,0
0.30737308,-0.010742188,0.39916992,0
0.9519043,0.52001953,1.0454102,0
0.7705078,-0.703125,1.1240234,0
1.0917969,-1.0100098,0.3183594,0
1.8059083,-0.18847658,0.7043457,0
0.84643555,0.5341797,0.44311523,0
0.84643555,0.5341797,0.44311523,0
1.0612793,-0.29516602,0.34228516,0
1.0644531,-0.5,0.58862305,0
1.0976563,-0.28979492,0.49731445,0
0.93310547,-0.3400879,0.23974611,0
0.99316406,-0.15112306,0.5192871,0
0.99316406,-0.15112306,0.5192871,0
0.77783203,-0.3474121,0.32958984,0
0.77783203,-0.3474121,0.32958984,0
0.8991699,-0.3015137,0.30639648,0
0.8991699,-0.3015137,0.30639648,0
0.8991699,-0.3015137,0.30639648,0
0.8991699,-0.3015137,0.30639648,0
0.8991699,-0.3015137,0.30639648,0
1.0197754,-0.33007815,0.38940433,0
1.0197754,-0.33007815,0.38940433,0
0.83959967,-0.38549805,0.3605957,0
0.83959967,-0.38549805,0.3605957,0
0.6872559,-0.36206055,0.28271484,0
0.89624023,-0.3581543,0.11010742,0
1.0439453,-0.3916016,0.12817383,0
1.0439453,-0.3916016,0.12817383,0
0.73583984,-0.54907227,0.33740237,0
1.1367188,-0.49340823,0.2319336,0
0.86596686,-0.875,0.26831055,0
0.90625006,-0.4318848,-0.2705078,0
0.92602545,-0.7331543,-0.13085938,0
0.8720703,-0.8618164,-0.20825197,0
1.0053711,-0.63452154,-0.30737308,0
1.0390625,-0.70458984,-0.32470703,0
1.1086426,-0.7404785,-0.20532228,0
1.1225586,-0.8640137,-0.16772461,0
1.0551758,-0.8476563,-0.17456056,0
0.86694336,-0.51171875,-0.000732422,0
0.6694336,-0.42651367,0.033935547,0
0.61767584,-0.38012695,-0.012695313,0
0.6101074,-0.30859375,-0.007324219,0
0.56396484,-0.25952148,0.000244141,0
0.5488281,-0.2446289,-0.000976563,0
0.45214844,-0.14868164,-0.040283203,0
0.532959,-0.1616211,-0.032714844,0
0.6047363,-0.16821289,-0.03540039,0
0.69531256,-0.171875,0.01171875,0
0.6760254,-0.12475586,0.032226563,0
0.6323243,-0.084228516,0.057617188,0
0.83691406,-0.14086914,0.13598633,0
1.0300293,-0.17041016,0.13745117,0
1.4824219,-0.19726564,0.1809082,0
1.170166,-0.06542969,0.32983398,0
0.84814453,-0.051757813,0.36254883,0
0.84814453,-0.051757813,0.36254883,0
0.9902344,-0.05053711,0.36450198,0
0.8376465,-0.059326172,0.23217773,0
0.79931647,-0.021728517,0.21655273,0
0.8208008,-0.004638672,0.23315431,0
0.9213867,0.06347656,0.26733398,0
0.970459,0.08886719,0.27319336,0
0.970459,0.08886719,0.27319336,0
0.970459,0.08886719,0.27319336,0
1.0253906,0.014648438,0.26245117,0
1.171875,-0.025878906,0.2668457,0
1.1489258,-0.03833008,0.2800293,0
1.0212402,-0.019531252,0.22167969,0
0.9968262,-0.010253906,0.17382814,0
1.0283203,-0.025634766,0.1574707,0
1.0397949,-0.006103516,0.18627931,0
0.9819336,0.053222656,0.22387695,0
0.9929199,0.044433594,0.25463867,0
0.9904786,-0.013183594,0.21240234,0
0.9760742,-0.029785158,0.18652344,0
0.95654297,-0.06542969,0.15673828,0
0.9978028,-0.03759766,0.171875,0
0.9978028,-0.03759766,0.171875,0
1.0087891,-0.049560547,0.140625,0
0.9785156,-0.032958984,0.12036133,0
0.91308594,0.004638672,0.10620117,0
0.9011231,0.022949219,0.10620117,0
0.90625006,0.022216797,0.12988281,0
0.8703614,0.02709961,0.12646484,0
0.86889654,0.037841797,0.13500977,0
0.8720703,0.03149414,0.13452148,0
0.9670411,0.011474609,0.13427734,0
0.972168,0.017578125,0.13330078,0
1.0368652,0.006347657,0.16870119,0
1.3974609,-0.060058594,0.1743164,0
1.220459,-0.04736328,0.13183594,0
1.137207,0.053222656,0.17749025,0
1.1118164,0.05053711,0.22338867,0
0.89038086,0.037353516,0.15600586,0
0.8757324,-0.017822266,0.14208984,0
0.94311523,-0.003662109,0.16381836,0
0.9875489,-0.025878906,0.16381836,0
0.98022467,-0.02246094,0.16821289,0
0.93310547,-0.006347657,0.1958008,0
0.9108887,0.006347657,0.20214844,0
0.8779297,-0.000488281,0.20092775,0
0.8581543,-0.005615235,0.2060547,0
0.84594727,-0.006103516,0.21948242,0
0.83886725,0.006347657,0.2294922,0
0.81225586,-0.26782227,0.46801758,0
0.89331055,0.14208984,0.42626953,0
0.87890625,0.0859375,0.33618164,0
0.9902344,0.30541992,0.24902344,0
0.9750977,0.2019043,0.25073242,0
0.9938965,0.23754884,0.18798828,0
0.9938965,0.23754884,0.18798828,0
0.9875489,0.17968751,0.1213379,0
0.8908692,0.24121095,0.043457035,0
0.87622076,0.2524414,0.035888672,0
0.8747559,0.27978516,0.045410156,0
0.8850098,0.38916016,0.04663086,0
0.95971686,0.34936523,0.004150391,0
0.8876953,0.29174805,0.016845703,1
0.8027344,0.29077148,0.057617188,1
0.73217773,0.21557619,-0.011962892,1
0.62475586,0.1826172,0.004638672,1
0.56762695,0.16967773,0.0625,1
0.49536133,0.16967773,0.11279297,1
0.4519043,0.14770508,0.111328125,1
0.4121094,0.19311523,0.091796875,1
0.25854492,0.2626953,0.08935547,1
0.13012695,0.19555664,0.01977539,1
-0.087402344,0.5883789,-0.31054688,1
-0.052246097,0.6665039,-0.29248047,1
-0.2878418,0.34765628,-0.7705078,1
1.166748,2.88208,-3.09375,1
-0.88842773,0.11352539,-2.8249512,1
1.7434082,0.32568362,-1.6154786,1
-0.21313477,0.18774416,-1.7929688,1
0.5793457,1.5913087,-0.03881836,1
-1.3776855,0.6401367,-0.2023926,1
-0.5983887,1.1982422,-1.034668,1
0.345459,2.3413086,-0.54052734,1
-0.15429688,-0.21069336,-0.3720703,1
-0.23266602,0.2692871,-0.2421875,1
-0.25463867,0.21972656,-0.31542972,1
-0.18701173,0.2043457,-0.7072754,1
-0.19995117,0.44921875,-0.9809571,0
-0.18530273,0.46484378,-1.0202637,0
-0.189209,0.45458987,-1.0461426,0
-0.16479492,0.6291504,-0.86035156,0
-0.09765625,0.68115234,-0.9340821,0
0.028320314,0.6801758,-0.8647461,0
-0.15063477,0.70874023,-0.9318848,0
-0.05834961,0.6330567,-0.8955078,0
-0.107910156,0.595459,-0.8535157,0
-0.09301758,0.58447266,-0.6865235,0
-0.14477539,0.6367188,-0.784668,0
-0.16186523,0.6508789,-0.7380371,0
-0.16455078,0.6499024,-0.7070313,0
-0.07910156,0.6166992,-0.69506836,0
-0.1591797,0.61279297,-0.6262207,0
-0.10375977,0.79956055,-0.74218756,0
-0.1496582,0.86303717,-0.72143555,0
-0.13769531,0.87939453,-0.70654297,0
-0.058837894,0.7971192,-0.6464844,0
-0.058837894,0.7971192,-0.6464844,0
-0.059326172,1.059082,-0.4523926,0
-0.059326172,1.059082,-0.4523926,0
-0.05908203,1.0615234,-0.42773438,0
-0.05908203,1.0615234,-0.42773438,0
-0.1105957,1.0664063,-0.28051758,0
-0.15185548,1.0275879,-0.06933594,0
-0.19628906,0.9848633,0.033935547,0
-0.19628906,0.9848633,0.033935547,0
-0.000732422,0.7607422,0.7229004,0
-0.000732422,0.7607422,0.7229004,0
-0.20092775,0.8840332,0.5202637,0
0.37426758,0.17480469,0.5578613,0
1.2290039,0.27954102,1.1672363,0
0.74292,-0.16723634,0.32080078,0
1.0620117,-0.23730469,0.60742193,0
0.91918945,-0.20678712,0.43579102,0
0.9245606,-0.33593753,0.42675784,0
1.0429688,-0.34985355,0.5563965,0
0.9711914,-0.25341797,0.4248047,0
1.1103516,-0.35302734,0.44140628,0
0.98779297,-0.32006836,0.25195313,0
0.92871094,-0.42700195,0.21069336,0
1.0129395,-0.4655762,0.26391602,0
1.0129395,-0.4655762,0.26391602,0
1.3063966,-0.62597656,0.001464844,0
0.6835938,-0.5822754,0.27490234,0
1.0847168,-0.70214844,-0.5175781,0
0.70947266,-0.8005371,0.27856445,0
0.9050293,-0.63549805,-0.1003418,0
0.3552246,-0.90258795,0.13378906,0
0.5361328,-0.9067383,-0.002929688,0
0.5566406,-0.91845703,0.023925783,0
0.45141602,-0.9770508,-0.64843756,0
0.59936523,-0.68408203,-0.77246094,0
0.75439453,-0.3840332,-0.55908203,0
0.7729493,-0.53515625,-0.5341797,0
0.82934576,-0.5900879,-0.45019534,0
0.9902344,-0.73486334,-0.50390625,0
0.9902344,-0.73486334,-0.50390625,0
1.0073242,-0.59399414,-0.26416016,0
1.1054688,-0.7663575,-0.2890625,0
1.0427246,-0.78247076,-0.29077148,0
0.8637696,-0.65209967,-0.17089845,0
0.8513184,-0.5336914,-0.028808594,0
0.84545904,-0.48046875,0.06347656,0
0.71850586,-0.41284183,0.09423829,0
0.6804199,-0.39013675,0.10839844,0
0.5944824,-0.11791992,0.10839844,0
0.579834,-0.10107422,0.09375,0
0.5563965,-0.03125,0.110839844,0
0.5563965,-0.03125,0.110839844,0
0.57128906,0.03930664,0.14331055,0
0.6694336,0.05664063,0.123291016,0
0.75537115,0.004150391,0.12109375,0
0.7941895,-0.07080078,0.10522462,0
0.89892584,-0.06298828,0.1262207,0
0.9440918,-0.072265625,0.091552734,0
0.97631836,-0.05053711,0.08325196,0
1.0170898,-0.01977539,0.12158203,0
1.359375,-0.10473633,0.059570316,0
1.3906251,-0.11108399,0.046875,0
1.0866699,-0.020019531,0.1315918,0
0.9724121,-0.07910156,0.13647461,0
0.93359375,-0.07495117,0.13256836,0
0.91552734,-0.059814453,0.20507813,0
0.90527344,-0.095947266,0.2722168,0
0.90527344,-0.095947266,0.2722168,0
0.7602539,-0.09765625,0.21728516,0
0.73950195,0.001220703,0.2060547,0
0.7783203,0.042236328,0.21997072,0
0.7819824,0.07348633,0.2277832,0
0.7910156,0.0859375,0.2192383,0
0.8046875,0.084716804,0.21362305,0
0.8442383,0.084472656,0.20458986,0
0.8779297,0.07958985,0.21069336,0
0.84228516,0.064941406,0.2253418,0
1.2446289,0.019531252,0.21948242,0
1.2446289,0.019531252,0.21948242,0
1.3671876,-0.002685547,0.16503908,0
1.3173829,0.002197266,0.099121094,0
1.1074219,0.027832031,0.14355469,0
0.89404297,0.072753906,0.1760254,0
0.91577154,0.08691407,0.18994142,0
0.9641114,0.046875,0.15625001,0
0.98901373,0.031982422,0.12890625,0
0.96655273,0.014648438,0.14501953,0
0.95605475,-0.000244141,0.16992188,0
0.99267584,-0.033447266,0.18945313,0
0.95312506,0.004150391,0.18139648,0
0.91845703,0.009765626,0.17871094,0
0.8513184,0.025390627,0.18603516,0
1.0061035,-0.020507813,0.17822267,0
1.0061035,-0.020507813,0.17822267,0
0.9748535,-0.000732422,0.14111328,0
0.9748535,-0.000732422,0.14111328,0
1.0322266,0.05493164,0.08276367,0
1.0322266,0.05493164,0.08276367,0
1.0322266,0.05493164,0.08276367,0
1.0322266,0.05493164,0.08276367,0
0.8676758,0.13598633,0.07958985,0
1.1088867,0.055664063,0.08178712,0
1.1679688,0.0979004,0.05102539,0
