,acc_max,gyro_max,acc_kurtosis,gyro_kurtosis,label,lin_max,acc_skewness,gyro_skewness,post_gyro_max,post_lin_max,fall
470,23.678300913639543,6.872902628857666,11.455850407130413,4.297111431193335,FKL,11.885222296128836,2.5941592666640663,2.183405876595376,6.5975668517980655,11.360839312024734,1
384,21.18782866760398,5.900917227115112,11.15782868352646,5.288606102201324,FKL,6.77220535382079,2.3541950193694423,2.3011193724964314,5.507185549923132,6.15102481604118,1
708,24.24631475887964,6.273845031182102,13.640632969475416,2.8072499468606047,SDL,8.470061208019594,2.7001099214114967,1.7902147376446291,5.640954355969063,7.645580758835512,1
105,19.653372153242906,11.152384036656828,9.666347725815925,10.24288183146954,FOL,12.7071252354756,0.2779359772306325,3.0801618763618346,11.092848960204511,12.637882797886084,1
542,27.68398311447897,7.874774332207679,18.264999336593963,6.95205418994822,FKL,11.816447148074008,3.3845453807331487,2.6289062459359696,7.742047078497101,11.580260274972586,1
491,26.5924241001976,7.23558631344464,13.5770822126862,5.217230050965593,FKL,13.04210388267172,2.4081103474545587,2.288331557033736,6.4491825921477135,11.53284924858824,1
719,28.86723484522116,5.545001386994821,35.32749454990201,5.213229821330302,SDL,12.287573596997651,4.368623589525032,2.085960321879316,5.335019179275987,12.097791346677065,1
329,21.200609682242845,6.802203140081828,8.169494138674757,4.774670211604413,BSC,11.89929734867986,1.5485970141520191,1.894884916068324,5.502243565647988,11.23500422372726,1
475,20.853242573297425,4.325065376614472,4.480943971542243,24.045297981382703,FKL,8.20449127556825,1.0021001503029636,3.266517420645805,3.1105222843053766,3.9487310403545735,1
480,21.73635439235721,6.2426517661045,10.9185981544388,9.937513787699924,FKL,13.548302473897948,2.366008803445027,3.1742421565710472,5.9415890745298805,12.887529746084736,1
498,27.866400446423093,3.2682782263479515,18.89023304793341,6.50465014141116,FKL,8.081971857071997,3.430566143364004,2.5759771899564528,3.2036375412679816,7.902551713340223,1
345,27.94371774578341,6.2208580992460325,13.40792800423371,0.8036753381592407,BSC,11.522632109003832,2.724235870247237,1.230755191750969,5.157050257493738,9.09516499097467,1
668,23.986756262508337,5.43203023481709,9.68975528603652,3.281230301274473,SDL,10.206639427022507,2.7016233520086765,1.9235976374093229,5.008043545487305,10.0036502926814,1
405,22.39104492225998,5.7766295119993005,8.373936707750463,3.2908803432805254,FKL,10.860466605589563,0.9389304384922842,2.0095230910206,5.162318347596483,9.403931704838245,1
570,28.16372504962856,10.951381570209254,27.677706079159226,14.701151078693623,FKL,14.985344976684043,4.6572747264524335,3.298622464203858,8.539225123760465,10.840064355091164,1
93,30.43028471409861,9.268062495087795,13.667343726977595,12.27297526230165,FOL,17.74036344940847,2.816485211705364,3.204415913267097,9.214793609813288,17.665082569031952,1
433,26.68919839789086,4.193005962374512,10.87751543179034,2.265237021649755,FKL,8.62929311947878,2.28356867878254,1.7048756189399163,3.9560811868994974,8.280137750980787,1
83,27.6950402008524,5.3709851540815965,14.590471668108256,17.51975985559043,FOL,11.005217141732972,2.6841039461824123,3.5179983985681784,5.3303385083438775,10.913771273496282,1
647,24.15191029912421,5.088837812180283,14.153553113427598,4.202625954389848,SDL,9.975524992638304,2.516234570990595,1.7782630102756916,2.7509237037309107,8.231339839060281,1
656,27.92505955590141,4.560456542119759,26.759264731353927,5.924282701405432,SDL,9.06894809581514,3.757210777476519,2.4208977576095787,4.514235190994456,9.004323345818888,1
414,27.121715090557466,5.279695550097706,16.625402435829006,5.071122613940287,FKL,11.378844086718384,2.8699553921563767,2.3151269515725112,5.106508256145744,11.195663662742325,1
765,28.17480149780986,8.197334102756761,27.501017868869766,12.11935109599102,SDL,12.024503547471724,4.329671539446232,3.0733452678383286,8.114717545535978,11.837472931196077,1
557,20.5018683339495,5.259575166190202,7.812811828211855,4.2182240643515145,FKL,7.947518477737693,1.974434647540128,2.1411334630573973,5.049268447477062,7.724226498565776,1
699,26.52122247708169,3.858020790101073,33.130716380250604,-0.3409434576837786,SDL,9.95770059271287,4.442739974886178,1.0738872406145503,3.5070324502220567,9.628163002252188,1
322,28.989047751191844,5.165638054701423,22.51563664235281,0.6826661638913207,BSC,10.355956808301576,3.1628787326935943,1.427480269582914,5.030539781383354,10.089451283393144,1
357,25.861715466456666,5.615528780384457,16.778564201030846,1.3046372237917478,BSC,11.563782467028878,2.6988807237814805,1.5210809137287102,3.2740310134688744,9.642000864232235,1
69,27.3079613818988,10.473731133362085,17.46204657699008,28.051069693410724,FOL,16.906134945463656,3.789063080477592,4.596062499707044,10.28070109496704,16.59364035908374,1
514,26.237088362434324,3.755911344537848,16.84510551352583,3.2133164513933123,FKL,8.328313409270978,3.3463357328214167,1.9953932696189167,3.720794562921472,8.246314614259537,1
509,29.349513712428926,5.250674184542693,11.536668487196147,2.275526102983753,FKL,7.4882698961443666,2.094053688244741,1.841242948881508,5.126457699562788,7.309704287145249,1
340,27.407260139334213,4.410406368871757,17.350595978905393,1.4156553228385818,BSC,10.842443729376344,2.7013286638693845,1.5398361927504245,2.845332433124333,7.387496250096897,1
221,21.091228638209312,5.024917651885832,30.6104227911957,1.395714349504975,BSC,7.2961652581600465,3.736741512849043,1.2500945202593416,4.831922412952194,6.9241732706322,1
713,25.19957120830055,5.815594936493657,9.87421836040795,1.0694259158956774,SDL,11.247999946934309,2.118013216609417,1.4615651139739336,4.448245921876747,9.177522015218376,1
146,30.724438857733933,10.74175223216256,22.410665103761588,20.54218786466693,FOL,12.244219110149102,3.707190892791519,4.053763032461717,10.663064941513351,12.07327223077405,1
289,21.240727578028867,4.751151250913344,9.26373736793598,1.515106167351172,BSC,9.10837241375168,1.7512492591022777,1.5787941271814616,3.426877995911448,7.194646800006742,1
29,28.72979240011111,6.161397060202392,20.019416261130413,11.458012030398937,FOL,10.526886844560726,3.505507483826424,2.957113043669384,6.0745536975996375,10.286068722514036,1
114,25.28111459753551,8.554418966151887,15.610806932075825,25.801712275020822,FOL,8.912544144773523,3.477507381919404,4.355290948889857,8.488483708357366,8.735672232181875,1
508,27.397221391146505,9.185498591977495,25.04978765794507,13.632406772556603,FKL,13.44059662346736,3.663656415874722,3.3466725047526817,9.078760489037125,13.230737293249096,1
618,26.760114988658145,8.25434299291639,9.450008748351827,7.774752459020121,SDL,12.210498770563165,2.676860925776092,2.627220796612276,8.203890184020176,12.08161102873143,1
176,32.08637360115913,10.43681141501742,20.708728216995087,9.611301838448776,FOL,16.18120197708836,3.2317082680367144,2.9978970614016744,10.261429514130649,15.889152289448331,1
168,29.50051710708556,9.634287776816146,14.335076309605446,14.491893459936572,FOL,20.059717357232827,2.753885888213073,3.4440227460647868,9.549144356270052,19.86655986609887,1
347,21.17414344878062,12.73744845155777,9.536201285012664,13.062451583944464,BSC,10.547813250579516,0.7236572117641008,2.757019243368369,10.718296491380515,8.412449619837751,1
376,24.49423913733553,4.16061885750562,25.261174971303817,1.8016415270044213,BSC,8.79261902289103,3.0971254849769885,1.6722130717629329,3.277441399550273,7.687090130193963,1
681,23.937537782788585,6.622321148590218,14.090094497583904,3.398127519712369,SDL,8.576073462057806,3.0473179279468257,1.888228547159689,6.2382074847568365,7.889137078339552,1
669,24.97122951296525,9.539207036793863,17.52707055497066,8.02757625133101,SDL,13.427939372075205,3.3457668157647067,2.6356887743968778,9.31800085623899,13.088003849569988,1
654,23.55411642229847,12.227229787753236,15.838756991006818,17.12176839659698,SDL,11.936560675500786,2.604692930566834,3.471678834488769,11.970468099210017,11.664246749780128,1
587,22.18075650438966,4.318893503227013,11.47982793835536,1.361270745079702,SDL,7.7115364945820035,2.1268260867270867,1.4943584111260144,3.9418383240489465,6.310504833089935,1
189,26.030093320915213,6.1828227338728095,10.669416140088185,5.742381389502111,FOL,7.802516336856327,2.409425514991973,2.341969069157583,5.678028918264811,7.124335536239827,1
136,25.7607456138539,5.916031403006543,12.855970430524604,9.715599832333696,FOL,10.443556708222738,2.7465493839899606,2.886409424057168,5.6257190132204045,10.084659867986607,1
446,21.61717768045469,4.868272844696057,8.170891556725607,4.890873225332662,FKL,11.197538762572886,2.1397844082365345,2.345136014321879,4.604665382620008,10.944639626080368,1
644,27.25543213654776,5.902758638130772,13.914688602937613,5.404699663128676,SDL,10.795888566570644,2.612219904603062,2.315293645692156,5.777545417167696,10.626408586257233,1
254,25.255472623763264,4.354105221569205,38.26557557133325,3.5402850930268266,BSC,8.323265609369061,5.135320337649648,1.882895429450261,3.9845729015402553,7.938654502170558,1
676,20.0810883600354,7.198807556762287,6.7375758518870414,2.799802189350184,SDL,7.114109952491393,1.9447576019688084,1.571619662814498,6.575304379703122,6.632890468887544,1
290,23.576658650504328,10.056796620084798,13.780956815964569,8.19718942650629,BSC,9.956226271606129,1.989524117775464,2.1215542019739893,9.98481489115826,9.817707861950456,1
721,28.066339036246116,3.027514328622971,50.09456807375246,-0.4679253539534392,SDL,11.881153001474164,5.515047505914528,0.9455195367309768,2.8862009870223693,11.789521254338483,1
649,27.34462603734941,13.770396169481838,12.520026758834774,20.69324520196268,SDL,12.473832923960964,2.902749983523868,3.374648458305452,12.964838179643689,11.772763884194651,1
232,25.7558689761136,6.2331655843322284,10.393043595487566,2.18723112453666,BSC,11.78115797560748,2.198601023566499,1.459759434731716,4.3042595118549976,7.906911462432138,1
33,28.24372427761879,13.759297991748722,21.421770413279727,19.546016875506325,FOL,13.100581823016606,3.1968371533490747,3.986588550555185,13.609838725914502,12.941031320800288,1
88,25.81948154045269,4.3283855092906185,19.118466320656367,5.999592855348784,FOL,8.86565284215499,3.5872466728530426,2.51467082112436,4.113582099797858,8.445417266976287,1
44,26.22648827053389,13.414577937257771,17.089301691759026,17.817312035045568,FOL,12.522909847746297,2.818881282071432,3.855538480892481,12.72841218121794,11.890945128781985,1
341,23.064134814181447,6.200795467142032,24.66570916290153,2.567422568569114,BSC,8.657362073081089,3.002199791471305,1.8357325442608496,6.0116120662593575,8.364785432579492,1
61,26.310655239036077,5.192876474197252,17.569041561873796,9.776727356817732,FOL,11.584055765585248,3.5876344029813265,2.848476664353296,4.691588495293457,10.68428515299778,1
733,26.415986939879808,12.08207517359962,6.825104284655001,7.772657831307148,SDL,11.538297424968288,2.0879097775850526,2.476595336468104,11.615914040850914,10.924968520022476,1
199,23.65079557100822,6.532397652670253,21.188699671380576,4.208507625257033,BSC,10.846743254902131,3.5783764310202115,2.154612409754157,6.3958904606630265,10.490091186070863,1
429,23.73319870716681,6.480551742621813,16.726009438251268,5.434401941665833,FKL,10.645114573107415,3.338554588601203,2.2945848419806567,6.40387781176286,10.57092128771653,1
573,24.5515473373757,3.2437352046558905,13.0764366249702,9.516450463933635,FKL,8.648728600708827,2.3408612652128475,3.1613637001165933,3.1876577421855976,8.585108036161408,1
394,22.70467490083313,10.853072053046004,6.363220651779473,8.993619269349146,FKL,9.798196947209217,0.7922682853086688,2.7842259136008214,10.16951487846025,8.828968327282617,1
297,26.06244126435952,14.10915133976377,8.447468149032053,6.728669228602247,BSC,12.024531748080044,1.7481241420127536,2.306989251281192,13.891366528579242,11.305543477349534,1
73,21.34983033320313,2.217717238261021,14.006933840665404,4.510342069561488,FOL,4.533732643653936,2.5033855542548995,2.1605553003532068,2.1808344310279644,4.438774427438914,1
393,28.272746844662056,7.174095703662879,12.09172702265939,5.164124280072278,FKL,11.005247616835431,2.5906895110167514,2.291552172147564,6.9115966663692845,10.740664104216156,1
547,25.651577409452337,3.6326235485217073,8.41040005631141,1.7240412493018185,FKL,9.88177877274056,1.5825942594884934,1.5866322562163864,3.539512679027998,9.76040274322612,1
541,29.061488406370863,10.793477756754246,10.50450252530769,10.411445263012224,FKL,11.542199661175056,1.654157553251492,3.180943879078837,10.722291641789331,11.435346136510027,1
655,27.140384380797528,7.501614748841813,22.847449081330065,15.972817971788803,SDL,12.517663170944884,3.8623269123473913,3.485269168236292,7.343586488934588,12.274147102436366,1
690,26.794717728700057,5.859437604195183,10.910790550078056,2.130765181608682,SDL,17.55557936773517,2.579381664618261,1.6689771384305458,5.4386253881717135,17.088240022380187,1
645,23.71963019693965,7.812678015768006,16.859615058571087,3.148561414467872,SDL,9.697955090081289,3.2397922138562287,1.9159544529157693,7.2207331288293135,8.964519835939193,1
217,26.24253289964836,3.3692007513973588,47.66486871569504,1.9648872598900475,BSC,6.238982268643079,5.856962933347623,1.6721751378543592,3.293135760295379,6.1836192069853615,1
539,20.708884169184152,6.202637262326372,9.471039093955731,8.901134189534282,FKL,12.21479022863976,2.0984595837403504,2.9950731083914106,6.123945822096324,12.09667776762644,1
634,29.578242942042287,6.4983794971911255,31.01153633420448,3.226987665933766,SDL,11.657058910057216,4.326005594530649,1.7619981301234966,6.293520720554812,11.403558632682,1
421,23.54041995176801,11.20751401884201,15.300246722088753,15.029527132750983,FKL,11.241989818300466,2.9891464253250875,3.2536969748430087,11.077905099807117,10.925985949604378,1
138,32.885550510842535,13.083228166522176,16.487906984861553,15.344132094625971,FOL,16.33902267358123,3.4677798666147903,3.469460112628069,13.014921794250094,16.26545190265635,1
212,22.98186408598336,6.082822637181777,17.899480160383337,1.9687078450679127,BSC,7.724726531147258,2.7799973854464453,1.718669530524351,6.028871615589358,7.611682160204081,1
646,24.51049755069425,6.917570664398261,13.023124529153336,3.3418349756159835,SDL,7.341098885280213,2.6118540334311606,1.844850491309585,6.852621870224817,7.14276712955362,1
643,27.83356212539543,5.5101894794281705,19.78577727065694,4.816159195811861,SDL,10.234731285415084,2.788209771215946,2.1901159320438848,5.224255282560292,10.041821128788673,1
664,23.04413038284421,4.140822598326484,11.482590376144922,3.759191163141333,SDL,10.15214803295046,1.997662638489616,2.0144945227851485,3.970772865429152,9.917737991974956,1
703,23.60052538238325,4.628913969916546,9.352889719548475,3.44479929754398,SDL,12.810438038909506,2.7081785255067463,2.0591553189327576,4.563140207325231,12.715778794050724,1
234,29.196988974808324,10.202589861638817,15.056290476487876,7.187135259481268,BSC,15.894835277009731,3.223325805232105,2.1121101582106965,10.12555662722634,15.70000742527391,1
67,22.113123358199687,7.787059278066024,12.796220248554098,9.564909018505803,FOL,11.07372441754042,2.6837425083521107,2.68985989161597,7.616393482061727,10.809244255558514,1
24,26.304697987323607,4.652011674345454,17.32035136558398,8.666952400864345,FOL,9.51657957481484,3.3967857340971634,2.9211610525386424,4.557209400625267,9.242105482977848,1
381,28.56721176475865,4.382590454420237,32.114556398615,3.1343049630479176,BSC,9.911178761896,4.223275884478549,1.8513223402604424,4.30669981991338,9.841621379584357,1
216,20.99285157958076,3.4989518729518885,17.31991396984484,1.0429171441620475,BSC,6.007699925058838,3.0940975555902184,1.5133389306682132,3.2991228200348286,5.535335524268072,1
129,29.09393947671526,10.893390254544228,18.680768245012885,19.16679997257351,FOL,12.980531180203904,3.046796194031644,3.840456057209966,9.878586525736164,11.270259074428788,1
349,24.906428417095213,4.700839966594053,35.05256701445625,2.824401679920701,BSC,10.17311504779316,4.304112557955942,1.8946510357665969,4.029606206385143,9.655569722267067,1
111,23.90690101566279,5.936986879766447,13.59341090250392,6.180838696778937,FOL,8.665186484933113,2.5441291253146145,2.48702850944252,5.760024320522107,8.454266428720771,1
166,22.16033990028342,5.948816086155926,11.153295694681564,3.3112214002923133,FOL,12.724247224211163,2.2606857218801504,1.9795254733377377,5.800355407215855,12.522682934287062,1
207,26.83244483764563,7.916222850294508,12.758187920157956,2.822692176616626,BSC,13.13919602249306,3.0594948665865016,1.6355619482959625,7.804875164534668,12.8947198589636,1
438,23.02126884240156,7.772747650059979,23.673423219135078,15.814064092691869,FKL,8.964548678126825,3.350202281787685,2.712882540814883,7.099799025991406,7.42898126938543,1
552,25.35067174773281,7.526708054661535,8.028228869426421,10.061137340199412,FKL,10.802516077702776,1.591538392553041,2.921699043198,7.429005413781949,10.679192198497336,1
274,26.26827713658733,3.2865180924273774,39.50324313573783,1.0173806697717875,BSC,9.335176629171777,5.083558586283311,1.3707200420465668,2.5368658866949563,8.689132645018956,1
651,26.333742559303108,9.973423044797874,13.671130160591664,27.92501491541773,SDL,12.13845043390006,3.143499980628353,4.465485261836263,9.241719053161551,10.746457670610374,1
591,27.70155421842424,10.417715798440517,18.733948008620192,9.096253566713916,SDL,14.6870442016206,3.3195550319182168,2.4068040589598523,10.218225271524076,14.502565391319589,1
612,25.42142263745658,8.212670352765901,10.547111597731517,4.073673613936508,SDL,8.872569949475976,2.63437231463583,2.012655614165781,7.038924286626438,6.802547721737247,1
525,26.47596000871424,7.780815549562173,8.753015033787667,5.400517095765532,FKL,13.028825657016275,1.7290321321068585,2.3646466645950746,6.977783034876014,11.966877622888711,1
287,27.14717967292831,3.939257662062024,32.36128915084561,-0.1578921944878297,BSC,9.362863900905523,4.329354377912997,1.1410139302864366,3.4030656855470856,6.888900571357985,1
469,23.23606082711634,8.22810354619008,9.099702071420436,6.307827964213447,FKL,11.315649547186124,2.4621532076121486,2.5486887995172536,8.149604394773627,11.205459787271003,1
326,27.642815750098,6.169202094516508,23.88788865019348,3.743233205598078,BSC,9.906617535260382,4.108992018257391,1.9379385997774528,5.798975674315942,9.415739416097948,1
121,22.098396090046144,6.355874516176175,15.84168030207371,5.6855433435148575,FOL,11.575451105825998,1.7518130581835414,2.5206395158542025,6.194397393310863,11.254482943635638,1
507,23.766366487747344,4.227665207374739,12.393353711721849,2.521802526187182,FKL,7.3881434188345985,2.7024645944740184,1.9133594386059167,3.7815887410749776,6.850063569585197,1
228,30.41968242423412,6.369029517066015,38.44932528935953,3.1542612283199047,BSC,13.774684655284036,4.1413630570837885,1.9669948826153028,4.947655584039548,12.75236771623805,1
595,30.14612641883288,6.377959970266358,15.553126523571256,5.354030083370722,SDL,15.319983556204043,2.6996198108115883,2.2901961212574533,5.883980876903845,14.478116311203008,1
445,28.974648841612364,6.1486519064872684,24.285486240088925,3.1782506927475733,FKL,11.924841310333376,3.2596523506286363,2.0451592788371875,5.9132045537971365,10.994844842742172,1
117,19.161790093088285,4.489518747795142,9.83694960378077,7.675524608066107,FOL,6.745785477975,2.236182564209717,2.7659466056398885,4.022806299115355,6.307137768820804,1
464,21.5147709877102,6.955363511274849,11.20141064618596,4.63947642300529,FKL,10.777382177425372,2.1266372100829525,2.133015899637861,5.62757821870764,8.451010320891347,1
25,26.14643002615918,10.582293146805016,18.463732008550004,22.37866886890596,FOL,12.655497051648917,3.474497926711724,3.942889692394,10.511455157198364,12.539071478461018,1
110,27.82148467597145,6.032834620747626,11.167638284172526,18.673042695547217,FOL,11.756281898199644,3.069954949961612,3.750283692899973,5.729837913219871,11.19337789291617,1
149,25.450833962456542,8.578678964339652,19.2434571449775,16.345606165769464,FOL,12.69673629122976,3.7920820993706137,3.551531390577917,8.533285472035079,12.560973991071904,1
152,21.492604871824597,4.993791624957338,7.867664026212791,3.956983668535859,FOL,6.069837870925374,1.5533187288786858,2.082218783178384,4.8005818942932175,5.7332417720284345,1
528,24.76790732225345,8.521353677339691,13.230244015143176,8.198711629661094,FKL,10.780617172257951,2.673697314426545,2.84087901180749,8.359978272113585,10.584670284061032,1
1196,19.086965379857148,4.780308656370933,-0.1621579824222245,-0.9106767631377356,STU,7.003786727235237,0.2054908118218209,0.1172324925078455,-0.0237030762469112,0.8405977044319606,0
1438,27.726663394034013,7.672390711701666,-0.5153303678954946,4.424605114516082,JUM,11.636589478832256,0.8424756065696286,1.5872495111124718,3.984233386595475,1.4552113215799698,0
1179,20.6182458258527,3.864786608942412,0.958536067762394,-1.0106671778910723,STU,6.022469621943923,-0.000293062447324,0.5640512039926159,0.7584879349739455,3.568063097214515,0
1665,10.055317613728294,0.2220488871400072,3.1676602573130843,13.94318296045238,STD,0.1448876646805416,0.3833737115192217,2.9398924477513577,0.1481758574510677,0.0042419014027862,0
1639,10.086050621668402,0.1380183745794619,13.559400394893927,5.0878631022504415,STD,0.1130087372343325,-0.2544895777461582,2.004106563340828,0.0852244539214984,0.0113722171437489,0
1766,25.81798890658016,3.629224907869873,1.4874126528260918,-0.7446739962017053,WAL,8.934495465245101,1.0351138249444831,0.2582635646751246,-0.2443704466017911,1.5096133648016048,0
1592,10.000267978063462,0.0320500564587587,0.5913935916802844,7.8606942395320125,STD,0.0822640879137106,-0.202715520279602,2.295177662344997,-0.0061741984641876,-0.0009576658174644,0
1769,19.160823497163204,3.0793589666340964,-0.0977227499613917,-0.6628712766661051,WAL,5.904237641082653,-0.1234697613600134,0.3225636292935484,0.1606413285858146,0.4809487633669507,0
824,16.139288005123394,4.467069531828108,9.126531732244668,3.855059975411971,CSI,3.4329456534471805,2.025155369001425,1.7415805147101566,3.732670176772536,2.5779022483063176,0
1596,10.128395701071463,0.4485794653562867,1.853162519986569,3.3545759715734054,STD,0.2668949600591585,0.39234108167321,1.8512019705077405,0.2906267927153432,0.1564389405420596,0
908,15.078374339488974,2.7140036913894114,3.755127244039224,-0.5240802593009142,CSO,2.8249150820214486,0.0978127659890931,0.7498098107079167,1.6640733681782518,1.8438918570620184,0
1018,19.991409235094668,2.597568953652813,0.7209677950487516,-0.4394488005855037,STN,5.437763477539816,0.949870258708057,0.386223722885251,-0.1422739670377737,-0.4704606139480134,0
1135,19.067445059285323,3.261671466796567,0.6233360797519087,-0.1291083638132981,STU,5.082689685679113,0.6550306470934056,0.0458275864152691,-0.0195083712740298,0.5839001591672339,0
919,16.518359450732223,4.882518738132308,5.677677163074333,-0.5532351704501206,CSO,4.752493625578619,1.7646969912999737,0.5849164975102059,3.1093420537078744,2.8608529089776926,0
1007,21.08419993368364,3.642164218441089,-0.199627184260684,0.5979699613191579,STN,7.550882833096239,0.1735174055987328,0.8916169427435625,0.7686355188133183,1.3611204199662463,0
1235,24.186299430559902,5.042824644982677,-0.919156021005132,-0.5675274639138599,JOG,9.582489315593383,0.2886445455930322,0.3299702346402156,-1.2446309022310411,1.8797535531017244,0
1342,24.544987734528604,5.445649496241583,-1.373931454161726,1.1809580451844617,JUM,13.95123565120416,0.0601527280250829,0.9568746061004628,0.5279108044424028,4.060801074293812,0
1282,27.15863005091425,5.815103961880393,-0.8623038279136859,-0.7116978644319532,JOG,11.863684262814438,0.4639918745427713,0.2852479647136451,-1.1222260278507807,-2.8023834634830767,0
928,13.358069516742413,2.792901015722881,6.159957972530153,-0.1119399771751084,CSO,2.934962793001765,1.7592204097234148,0.7855349313090757,1.6383345064058854,2.096571265425004,0
891,18.84939607625868,4.575156195147399,11.919379188488922,1.1388577207061883,CSO,5.838840020503426,1.6064314430723723,1.3999805289806924,4.289242226118983,5.374976594198843,0
1767,22.274066135694323,2.9868050178546413,0.5627702159849459,-0.6017256746563451,WAL,6.029321811645956,0.5137492507956711,0.2451321903890693,-0.3516537502812746,0.2802544778268885,0
1663,10.026204994459953,0.033598977477549,1.4720446263905855,2.6470560219584534,STD,0.0756282561945616,-0.2288074818742104,1.2666745624491778,-0.0231375480313675,-0.0483027929450188,0
773,18.233930568123807,2.65313750796138,4.224823263507989,-0.3881110391729759,CSI,6.738552709680707,0.8250523124322124,0.7716199039462349,0.4968765422578567,4.000816731748877,0
1699,25.38004687130161,3.173814059126673,3.353609403505325,1.6477092845586123,WAL,8.648455391243722,1.2218647154740512,0.9778638649801192,-0.1768066848552303,1.282182109042532,0
1425,21.48269522829769,4.822206445611148,-1.0687489769364622,3.853103803455805,JUM,8.77692057037414,0.5563509645951561,1.6928674665281371,0.31130482337832,0.9433461555235152,0
1023,19.913476724797164,2.831696188823196,2.252812915948476,0.9647058233925052,STN,4.402894618622625,1.2874459511694596,0.966493245207702,0.8339205684388498,0.2070377108080672,0
946,13.453292117126232,3.0478241145131606,12.043756303317096,0.8115810747911167,CSO,1.8470575623822616,2.350876602329063,1.296544948932503,2.9341986654641614,1.6167617053274128,0
949,17.48307707346639,5.6204697934992245,6.655033593424967,0.3592113737945368,CSO,4.836103907412252,1.6881668156258978,0.8104023404963302,5.484732222286841,4.73920318258324,0
1109,23.792835847551,4.0858236380829815,1.874807974399612,-0.7049241342297474,STU,7.835406148736492,0.8937696399532884,0.3872716242409044,0.6624716781413365,1.9181386028371712,0
847,18.69586057033676,3.3708921171544244,3.2933055432422886,-0.2063584105944413,CSI,5.568492020840738,1.1785807849979113,0.8955026820614118,0.7670560874815306,2.853243828932338,0
1696,22.53105011773288,3.468724918333653,0.4170429599152001,0.1435574109950308,WAL,5.761092216837943,0.6443549001125644,0.6436839153421695,-0.5040778529721264,-0.4730415773535297,0
989,15.790236367196009,3.2077156746091604,4.5972997359233165,-0.5183883358116979,CSO,3.4667744128277262,1.3261996701480128,0.8100766949358229,1.4132630911665616,0.234525012001412,0
1500,19.744682180964,2.348316977589024,40.66628015891565,2.5700880696160944,SCH,5.144041362424772,5.2500829782772085,1.999570317515072,2.3029954699251616,5.051688730405252,0
1408,24.200465344160943,6.197520552058068,-1.315600448285789,8.523171626770946,JUM,11.348567984784978,0.5854223207750747,2.3997832962005554,0.6317993830941502,3.8119142766728897,0
1648,10.086371880580776,0.2153092033908752,2.463315974473106,1.1240498332187188,STD,0.2157797326588637,-0.3461169992938287,1.3917411413902545,0.1570155640774934,0.1586547618255786,0
1240,22.43489673246616,4.554219518904917,-0.4787476963775696,0.7908729764294362,JOG,9.135282348995313,0.0861264620120843,0.7075887849751027,0.0668631202425809,-1.1395993454839797,0
1293,23.61103286534069,5.31436169851215,-1.4099852354719091,-0.0091592351862308,JOG,15.002028292861038,-0.0289910865697498,0.192606812856344,-2.2927858519548017,3.5949539378515887,0
1416,26.15847059650477,6.481730869917402,-0.9711767286516227,3.924236747185432,JUM,9.819968756854712,0.6773034601945692,1.4495416899322136,2.307121184144127,2.29448692010446,0
1258,21.308322875875326,3.605101257971208,-1.2615957287617747,-0.0184508596697554,JOG,8.481842853780913,-0.0142041275566372,0.3106411051071649,-1.1242835342903708,0.6148547023237585,0
1702,18.613291761873207,2.3710970330506176,-0.7659661061700658,-0.7979489836479776,WAL,4.071786615845078,0.3418394568184674,0.0452898134220519,0.2927414401356083,-0.4771582889376589,0
1624,9.994651930411411,0.2445678122893432,0.0296798415995276,1.7675878138890069,STD,0.0944686902066337,0.2403003224485236,1.4521653904002845,0.1582751215378523,-0.0103776330416157,0
1481,12.039314452093947,2.5807027273928984,9.222834850999398,3.335835600396905,SCH,1.4346671237618869,0.6850324316386001,2.209756894533433,2.5206178352788164,1.3765784290220526,0
1567,10.02325691185698,0.3462319469545499,9.829254248082892,20.48953274242258,STD,0.2566179185971242,-1.99385133820478,4.372944173760948,0.1624097172460519,0.1636668991007369,0
1761,21.548138049989426,3.9830889595795393,-0.339553225813153,-0.3553174586825478,WAL,6.670135305581198,0.4334388569460334,0.4181729284253975,0.0049783801012273,0.2728047027153293,0
1503,12.140570853647974,1.6660527541360777,11.174520161937346,1.5127082770010127,SCH,0.9495809333829662,1.5197828042929749,1.721401533659748,1.5645383237326058,0.8533208656472691,0
1689,23.099686985062647,10.589362529849785,1.0969864587217422,2.2853978968990107,WAL,12.030575695405624,0.9254123184720552,1.3253650695730297,2.676653697000152,0.3777780863015163,0
958,14.587685530763247,2.195156833350233,3.5446792866985724,-0.0012919601081939,CSO,2.845465719808052,0.7933193771976238,0.8927347691559802,-0.5092068943819559,0.3930208359627967,0
865,19.611250007535077,3.358028178503381,9.500355848907075,2.7799833593409766,CSI,4.250271935931141,1.900956873716152,1.8595604486723625,3.1562897490458304,3.784594392049248,0
872,13.281640495035557,2.3876060034481146,2.169685546444624,-0.7766674205334501,CSI,2.944048604363,0.5879679751998882,0.6699325933890082,2.2253289877308164,2.6243514418418896,0
1580,10.02098059591967,0.035152628463484,0.4489145305709004,-0.1126924001488767,STD,0.0549681158889943,0.2767407231664753,0.1853420073539131,0.0007239883998929,-0.0130463474010129,0
1345,22.685341844806253,8.688019112216365,-1.2966168269129068,3.445645732165356,JUM,10.210161497091985,0.5032106705663292,1.665307675961231,2.251283787155652,1.6538256883950555,0
